DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.20-20.59.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.534564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_69, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.09.20-21.00.46, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.153098ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.09.20-21.00.46, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.233926ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_378, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.047043ms, FlushStreamingFunc=0.007696ms, BlockTillAllRequestsFinished=0.005562ms, ResetLoadersForSaveUnMarkAllObjects=0.241194ms, TagPackageExports=0.059444ms, BeginCacheForCookedPlatformData=0.042338ms, SerializeImports=0.067998ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.005558ms, SerializeSummary=0.014544ms, SerializeNames=0.025231ms, SerializeGatherableTextData=0.004277ms, BuildExportMap=0.014111ms, SortExportsNonSeekfree=0.005558ms, SortExportsSeekfreeConstructor=0.016678ms, SortExportsSeekfreeInner=0.242479ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.002563ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017531ms, SerializeExports=0.068855ms, SerializeBulkData=0.008553ms, AsyncWrite=0.127014ms, UnaccountedTime=0.287812ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1033, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf88BEA114__42E6C5B47D38A430419C194B55797D2F9F958764, StartTime=2015.09.20-21.00.46, HierarchicalDDC, DataSize=695808 bytes, Retrieved=true, Duration=1.317602ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1034, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1033, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.150535ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1035, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1033, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.580326ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1036, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf88BEA114__9EFDFC6F74C4B98754BBA9355571072D12E4AE01, StartTime=2015.09.20-21.00.46, HierarchicalDDC, DataSize=534136 bytes, Retrieved=true, Duration=1.661863ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1037, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1036, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.280969ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1038, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1036, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.889517ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdvBP/Materials/Gray_mat.uasset, AllOfLoadPackage_Duration=20.314377ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.068851ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018392ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.638191ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_379, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdvBP/Materials/Gray_mat.uasset, FlushAsyncLoading=0.032928ms, FlushStreamingFunc=0.005987ms, BlockTillAllRequestsFinished=0.005133ms, ResetLoadersForSaveUnMarkAllObjects=0.378471ms, TagPackageExports=0.013683ms, BeginCacheForCookedPlatformData=0.004705ms, SerializeImports=0.030790ms, GatherLocalizableTextData=0.003424ms, MarkNames=0.007268ms, SerializeSummary=0.014540ms, SerializeNames=0.036780ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.014540ms, SortExportsNonSeekfree=0.004705ms, SortExportsSeekfreeConstructor=0.010692ms, SortExportsSeekfreeInner=0.348110ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023521ms, SerializeExports=0.013687ms, SerializeBulkData=0.007696ms, AsyncWrite=0.078261ms, UnaccountedTime=0.227511ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1039, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf7B9874CE__A0F76088DCDB3024D364BC25EE82743E43E7BA1D, StartTime=2015.09.20-21.00.46, HierarchicalDDC, DataSize=96608 bytes, Retrieved=true, Duration=1.328293ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1040, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1039, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.173628ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1041, GetCachedData, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1039, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.001991ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1042, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf7B9874CE__4BD89E8741EED888F434987DC46857F1A100575F, StartTime=2015.09.20-21.00.46, HierarchicalDDC, Retrieved=false, Duration=0.277121ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1043, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1042, StartTime=2015.09.20-21.00.46, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.232216ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdvBP/Materials/car_material_-_orange_Mat.uasset, AllOfLoadPackage_Duration=4406.284876ms, AllOfLoadPackage_HitCount=35629, ResolveRedirectors_Duration=11.391584ms, ResolveRedirectors_HitCount=35629, CacheForCookedPlatformData_Duration=7630.259279ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.127442ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.028223ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.060995ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_79, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf7B9874CE__4BD89E8741EED888F434987DC46857F1A100575F, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.269849ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_80, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf7B9874CE__4BD89E8741EED888F434987DC46857F1A100575F, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.143263ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_380, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdvBP/Materials/car_material_-_orange_Mat.uasset, FlushAsyncLoading=0.065003ms, FlushStreamingFunc=0.008125ms, BlockTillAllRequestsFinished=0.006843ms, ResetLoadersForSaveUnMarkAllObjects=0.375904ms, TagPackageExports=0.218958ms, BeginCacheForCookedPlatformData=0.011973ms, SerializeImports=0.263434ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.005133ms, SerializeSummary=0.016678ms, SerializeNames=0.063721ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.018388ms, SortExportsNonSeekfree=0.008982ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=0.728294ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020530ms, SerializeExports=0.328865ms, SerializeBulkData=0.008125ms, AsyncWrite=0.088952ms, UnaccountedTime=0.165503ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_81, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf7B9874CE__4BD89E8741EED888F434987DC46857F1A100575F, StartTime=2015.09.20-21.00.54, HierarchicalDDC, Duration=0.192873ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_82, CachedDataProbablyExists, Parent=DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_81, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.150107ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1044, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_871C97674CDC89EA4DAA0792947D556F, StartTime=2015.09.20-21.00.54, HierarchicalDDC, Retrieved=false, Duration=0.335280ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1045, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1044, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.299785ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdv/Sound/Engine_Speed_04_Loop.uasset, AllOfLoadPackage_Duration=79.528503ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008125ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.090234ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.038061ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.680101ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_381, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdv/Sound/Engine_Speed_04_Loop.uasset, FlushAsyncLoading=0.172343ms, FlushStreamingFunc=0.010267ms, BlockTillAllRequestsFinished=0.006840ms, ResetLoadersForSaveUnMarkAllObjects=0.231363ms, TagPackageExports=0.013255ms, BeginCacheForCookedPlatformData=0.004705ms, SerializeImports=0.026513ms, GatherLocalizableTextData=0.003852ms, MarkNames=0.005130ms, SerializeSummary=0.018816ms, SerializeNames=0.045333ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.015821ms, SortExportsNonSeekfree=0.007272ms, SortExportsSeekfreeConstructor=0.015821ms, SortExportsSeekfreeInner=0.161652ms, SortExportsSeekfree=0.003852ms, BuildDependencyMap=0.012401ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.003424ms, SerializeStringAssetReferenceMap=0.002991ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020955ms, SerializeExports=0.047471ms, SerializeBulkData=0.012830ms, AsyncWrite=0.141554ms, UnaccountedTime=0.218958ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_92, CachedDataProbablyExists, CacheKey=Audio_0002_0000_OGG_0001_871C97674CDC89EA4DAA0792947D556F, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.227939ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_93, CachedDataProbablyExists, CacheKey=Audio_0002_0000_OGG_0001_871C97674CDC89EA4DAA0792947D556F, StartTime=2015.09.20-21.00.54, HierarchicalDDC, Duration=0.307482ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_94, CachedDataProbablyExists, Parent=DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_93, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.242908ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1046, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_B37098FB4D5BFF65DDE7C7BA479B2F71, StartTime=2015.09.20-21.00.54, HierarchicalDDC, DataSize=184750 bytes, Retrieved=true, Duration=1.407407ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdv/Sound/Engine_Speed_03_Loop.uasset, AllOfLoadPackage_Duration=4.139680ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007696ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.078689ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018388ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.812395ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_382, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdv/Sound/Engine_Speed_03_Loop.uasset, FlushAsyncLoading=0.029080ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.133429ms, TagPackageExports=0.014968ms, BeginCacheForCookedPlatformData=0.004277ms, SerializeImports=0.023521ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.004705ms, SerializeSummary=0.011548ms, SerializeNames=0.022665ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.011120ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.013255ms, SortExportsSeekfreeInner=0.144977ms, SortExportsSeekfree=0.004273ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.003848ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002995ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016250ms, SerializeExports=0.052601ms, SerializeBulkData=0.012830ms, AsyncWrite=0.117604ms, UnaccountedTime=0.156950ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1047, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_3FC75E67420E8BCC65EDA0839AC46F03, StartTime=2015.09.20-21.00.54, HierarchicalDDC, Retrieved=false, Duration=0.258300ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1048, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1047, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.203133ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdv/Sound/Engine_Speed_02_Loop.uasset, AllOfLoadPackage_Duration=236.974116ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001285ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015821ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.133429ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.045758ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.856711ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_383, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdv/Sound/Engine_Speed_02_Loop.uasset, FlushAsyncLoading=0.065856ms, FlushStreamingFunc=0.018392ms, BlockTillAllRequestsFinished=0.012401ms, ResetLoadersForSaveUnMarkAllObjects=0.475124ms, TagPackageExports=0.032928ms, BeginCacheForCookedPlatformData=0.010263ms, SerializeImports=0.052176ms, GatherLocalizableTextData=0.008125ms, MarkNames=0.011973ms, SerializeSummary=0.023950ms, SerializeNames=0.047039ms, SerializeGatherableTextData=0.005562ms, BuildExportMap=0.039771ms, SortExportsNonSeekfree=0.017535ms, SortExportsSeekfreeConstructor=0.037204ms, SortExportsSeekfreeInner=0.473410ms, SortExportsSeekfree=0.014968ms, BuildDependencyMap=0.017535ms, SerializeImportMap=0.008129ms, SerializeExportMap=0.007696ms, SerializeDependencyMap=0.005987ms, SerializeStringAssetReferenceMap=0.006415ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.042338ms, SerializeExports=0.123590ms, SerializeBulkData=0.033356ms, AsyncWrite=0.274125ms, UnaccountedTime=0.587594ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_95, CachedDataProbablyExists, CacheKey=Audio_0002_0000_OGG_0001_3FC75E67420E8BCC65EDA0839AC46F03, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.458017ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_96, CachedDataProbablyExists, CacheKey=Audio_0002_0000_OGG_0001_3FC75E67420E8BCC65EDA0839AC46F03, StartTime=2015.09.20-21.00.54, HierarchicalDDC, Duration=0.503775ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_97, CachedDataProbablyExists, Parent=DDCTransactionId5AE803504DD1A9AD8BB931B1A6DBE69E_96, StartTime=2015.09.20-21.00.54, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.433210ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1049, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_2060B2114881A2C46C22738F0E555B95, StartTime=2015.09.20-21.00.54, HierarchicalDDC, DataSize=146291 bytes, Retrieved=true, Duration=4.348804ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdv/Sound/Engine_Speed_01_Loop.uasset, AllOfLoadPackage_Duration=10.458685ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015393ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.337847ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.051316ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.839176ms, SaveCookedPackage_HitCount=1, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
SavePackageTransactionId6E38699D4D5A69B7D84E08A02978B89C_384, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdv/Sound/Engine_Speed_01_Loop.uasset, FlushAsyncLoading=0.079971ms, FlushStreamingFunc=0.021808ms, BlockTillAllRequestsFinished=0.014115ms, ResetLoadersForSaveUnMarkAllObjects=0.465713ms, TagPackageExports=0.030365ms, BeginCacheForCookedPlatformData=0.010692ms, SerializeImports=0.051744ms, GatherLocalizableTextData=0.008125ms, MarkNames=0.011977ms, SerializeSummary=0.026084ms, SerializeNames=0.047043ms, SerializeGatherableTextData=0.005987ms, BuildExportMap=0.024807ms, SortExportsNonSeekfree=0.011545ms, SortExportsSeekfreeConstructor=0.027370ms, SortExportsSeekfreeInner=0.363078ms, SortExportsSeekfree=0.011973ms, BuildDependencyMap=0.019245ms, SerializeImportMap=0.008125ms, SerializeExportMap=0.007268ms, SerializeDependencyMap=0.006415ms, SerializeStringAssetReferenceMap=0.006415ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.038061ms, SerializeExports=0.133429ms, SerializeBulkData=0.027370ms, AsyncWrite=0.268567ms, UnaccountedTime=0.584174ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1050, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf75498269__51409ED1A57621A73C8FF1FBCA4435B3A356460A, StartTime=2015.09.20-21.00.54, HierarchicalDDC, DataSize=141978 bytes, Retrieved=true, Duration=1.774762ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_1051, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf75498269__B7D8280394DECF3345F30356C179E209C6CE8A60, StartTime=2015.09.20-21.00.54, HierarchicalDDC, DataSize=110160 bytes, Retrieved=true, Duration=1.110189ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
